Date;Folder;Filename;config;aoa;sideslip;vw;Dpa;Pressure;Temp;Density;;rows;;;;;;;;;
5-4-2024;data/;normal_aoa_25_vw_20;normal;25,1;-2;20,00;182;1007,06;28,7;1,162;;10;;;;;;;;;
5-4-2024;data/;normal_aoa_25_vw_20;normal;25,1;-4;19,98;182;1007,11;28,9;1,161;;11;;;;;opgelost;;;;
5-4-2024;data/;normal_aoa_25_vw_20;normal;25,1;-6;19,95;182;1007,13;29;1,161;;12;;;;;;;;;
5-4-2024;data/;normal_aoa_25_vw_20;normal;25,1;-8;19,95;183;1007,07;29,1;1,161;;13;;;;;;;;;
5-4-2024;data/;normal_aoa_25_vw_20;normal;25,1;-10;19,87;182;1007,07;29,2;1,16;;14;;;;;;;;;
5-4-2024;data/;normal_aoa_25_vw_20;normal;25,1;-12;19,92;180;1007,08;29,3;1,16;;15;;;;;;;;;
5-4-2024;data/;normal_aoa_25_vw_20;normal;25,1;-14;20,07;180;1007,13;29,4;1,16;;16;;;;;;;;;
5-4-2024;data/;normal_aoa_25_vw_20;normal;25,1;-20;19,89;181;1007,1;29,5;1,159;;17;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
5-4-2024;data/;normal_aoa_25_vw_25;normal;25,1;-20;24,81;281;1007,15;31,2;1,153;;1;;;;;;;;;
5-4-2024;data/;normal_aoa_25_vw_25;normal;25,1;-14;24,83;276;1007,14;31,9;1,15;;2;;;;;;;;;
5-4-2024;data/;normal_aoa_25_vw_25;normal;25,1;-12;24,87;278;1007,26;32,1;1,15;;3;;;;;;;;;
5-4-2024;data/;normal_aoa_25_vw_25;normal;25,1;-10;24,77;279;1007,17;32,3;1,149;;4;;;;;;;;;
;;;;;;;;;;;;;not recorded as vibrations got too large, killed the tunnel;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;redoing the measurement at 20 m/s that saw vibrations in the first run;;;;;;;;
;;;;;;;;;;;;;Currently the _v2 files are ignored by the script;;;;;;;;opgelost
5-4-2024;data/;normal_aoa_14_vw_00;normal;14;0;0;-0,68;1008,4;27,1;1,17;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;20;4,99;11,49;1008,46;26;1,175;;1;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;14;4,99;11,45;1008,41;25,9;1,175;;2;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;12;4,99;11,44;1008,41;25,9;1,175;;3;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;10;4,99;11,5;1008,42;26;1,175;;4;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;8;4,99;11,43;1008,42;26;1,174;;5;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;6;4,99;11,46;1008,44;26;1,174;;6;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;4;4,99;11,49;1008,45;26;1,174;;7;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;2;4,99;11,47;1008,45;26,1;1,174;;8;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;0;4,99;11,46;1008,43;26,1;1,174;;9;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;-2;4,98;11,45;1008,42;26,1;1,174;;10;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;-4;4,98;11,44;1008,43;26,1;1,174;;11;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;-6;4,98;11,43;1008,45;26,1;1,174;;12;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;-8;4,98;11,47;1008,44;26,1;1,174;;13;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;-10;4,98;11,44;1008,44;26,2;1,174;;14;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;-12;4,98;11,43;1008,45;26,2;1,174;;15;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;-14;4,98;11,46;1008,43;26,2;1,174;;16;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_05;normal;14;-20;4,98;11,41;1008,43;26,2;1,174;;17;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;-20;10;46,11;1008,51;26,5;1,173;;1;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;-14;10;46,2;1008,5;26,5;1,172;;2;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;-12;10;46,26;1008,56;26,5;1,172;;3;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;-10;10;46,22;1008,54;26,6;1,172;;4;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;-8;10;46,2;1008,51;26,6;1,172;;5;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;-6;10;46,25;1008,56;26,6;1,172;;6;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;-4;10;46,27;1008,58;26,6;1,172;;7;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;-2;10;26,26;1008,53;26,6;1,172;;8;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;0;10;46,25;1008,57;26,6;1,172;;9;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;2;10;46,24;1008,58;26,6;1,172;;10;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;4;10;46,23;1008,59;26,7;1,172;;11;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;6;10;46,24;1008,6;26,7;1,172;;12;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;8;10;46,24;1008,59;26,7;1,172;;13;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;10;10;46,24;1008,65;26,7;1,172;;14;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;12;10;46,24;1008,61;26,7;1,172;;15;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;14;10;46,23;1008,62;26,7;1,172;;16;;;;;;;;;
5-4-2024;data/;normal_aoa_14_vw_10;normal;14;20;10;46,28;1008,62;26,7;1,172;;17;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;20;14,96;104,23;1005,89;23,25;1,182;;1;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;14;14,95;104,03;1005,9;23,3;1,182;;2;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;12;14,94;104,03;1005,85;23,4;1,182;;3;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;10;14,94;104,03;1005,85;23,4;1,182;;4;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;8;14,95;104;1005,88;23,5;1,182;;5;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;6;14,95;104;1005,88;23,5;1,182;;6;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;4;14,94;104,02;1005,83;23,5;1,181;;7;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;2;14,95;104,06;1005,83;23,5;1,181;;8;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;0;14,95;104,06;1005,86;23,6;1,181;;9;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;-2;14,95;104,02;1005,84;23,6;1,181;;10;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;-4;14,94;103,97;1005,86;23,7;1,181;;11;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;-6;14,95;103,94;1005,89;23,7;1,181;;12;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;-8;14,94;103,9;1005,89;23,7;1,18;;13;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;-10;14,94;103,9;1005,94;23,8;1,18;;14;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;-12;14,95;103,88;1005,92;23,8;1,18;;15;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;-14;14,95;103,86;1005,91;23,8;1,18;;16;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_15;normal;14;-20;14,95;103,83;1005,91;23,8;1,18;;17;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;-20;19,99;184,4;1005,9;25,2;1,175;;1;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;-14;19,97;185,4;1005,9;25,3;1,174;;2;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;-12;19,97;184,4;1005,89;25,4;1,174;;3;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;-10;19,98;184,1;1005,84;25,5;1,173;;4;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;-8;20,01;185,1;1005,83;25,6;1,173;;5;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;-6;19,97;185,2;1005,82;25,6;1,173;;6;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;-4;20,02;184,05;1005,82;25,7;1,172;;7;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;-2;20,01;186,2;1005,8;25,8;1,172;;8;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;0;19,96;184,7;1005,8;25,8;1,172;;9;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;2;19,97;183,8;1005,8;25,9;1,172;;10;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;4;19,97;184,5;1005,79;26;1,171;;11;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;6;19,97;184,5;1005,73;26,1;1,171;;12;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;8;19,89;183,6;1005,68;26,1;1,171;;13;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;10;20,03;181,4;1005,67;26,2;1,17;;14;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;12;19,92;184,1;1005,7;26,2;1,17;;15;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;14;19,87;183,4;1005,69;26,3;1,17;;16;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_20;normal;14;20;19,91;184,1;1005,7;26,3;1,17;;17;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;20;24,92;288,1;1005,75;27,3;1,166;;1;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;14;25,01;286,4;1005,8;27,7;1,164;;2;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;12;24,01;288,3;1005,84;27,9;1,164;;3;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;10;24,86;286,1;1005,87;28,1;1,163;;4;eerste 4 regels staan bij vw_20, dat 18,19,20,21;;;;;Unsteady ook;;opgelost;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;8;24,9;284,2;1005,92;28,7;1,161;;5;dat is regel 1;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;6;24,91;283,6;1006;29;1,16;;6;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;4;24,87;283,5;1006;29,2;1,159;;7;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;2;24,9;282,1;1006,06;29,5;1,158;;8;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;0;24,8;284,1;1006,07;29,6;1,158;;9;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;-2;24,9;284,1;1006,08;29,7;1,157;;10;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;-4;24,9;282,5;1006,06;29,8;1,157;;11;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;-6;24,8;281,5;1006;29,9;1,156;;12;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;-8;24,8;281,4;1006;30;1,156;;13;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;-10;24,9;281;1006;30;1,156;;14;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;-12;24,95;282;1006;30,1;1,155;;15;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;-14;24,8;281;1006;30,2;1,155;;16;;;;;;;;;
6-4-2024;data/;normal_aoa_14_vw_25;normal;14;-20;24,8;283;1005,94;300,3;1,155;;17;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_00;normal;12;0;0;-0,26;1006,19;28;1,164;;;Tunnel speed is actually 0.7, this could cause difference!;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;20;4,98;11,4;1006,14;26,3;1,171;;1;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;14;4,98;11,41;1006,1;26,3;1,171;;2;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;12;4,98;11,44;1006,17;26,3;1,171;;3;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;10;4,98;11,41;1006,2;26,3;1,171;;4;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;8;4,98;11,41;1006,2;26,3;1,171;;5;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;6;4,98;11,4;1006,22;26,3;1,171;;6;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;4;4,98;11,38;1006,22;26,3;1,171;;7;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;2;4,98;11,38;1006,22;26,3;1,171;;8;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;0;4,98;11,38;1006,22;26,3;1,171;;9;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;-2;4,98;11,39;1006,22;26,2;1,171;;10;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;-4;4,98;11,4;1006,19;26,2;1,171;;11;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;-6;4,98;11,39;1006,19;26,2;1,171;;12;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;-8;4,98;11,39;1006,19;26,2;1,171;;13;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;-10;4,98;11,4;1006,29;26,2;1,171;;14;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;-12;4,98;11,4;1006,29;26,2;1,171;;15;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;-14;4,98;11,41;1006,29;26,2;1,171;;16;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_05;normal;12;-20;4,97;11,4;1006,29;26,2;1,171;;17;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_10;normal;12;-20;10,04;46,51;1006,4;26,3;1,171;;1;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;-14;10;46,17;1006,38;26,3;1,171;;2;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;-12;10;46,13;1006,34;26,3;1,171;;3;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;-10;10,01;46,2;1006,37;26,3;1,171;;4;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;-8;10,01;46,19;1006,39;26,3;1,171;;5;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;-6;10,01;46,2;1006,36;26,3;1,171;;6;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;-4;10,01;46,23;1006,36;26,3;1,171;;7;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;-2;10,01;46,19;1006,39;26,3;1,171;;8;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;0;10,01;46,25;1006,39;26,3;1,171;;9;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;2;10,04;46,52;1006,42;26,3;1,171;;10;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;4;10,05;46,52;1006,4;26,2;1,171;;11;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;6;10,04;46,55;1006,41;26,2;1,171;;12;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;8;10,05;46,55;1006,44;26,2;1,171;;13;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;10;10,04;46,53;1006,38;26,2;1,171;;14;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;12;10,05;46,57;1006,41;26,2;1,171;;15;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;14;10,05;46,6;1006,42;26,2;1,171;;16;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;20;10,04;46,55;1006,36;26,2;1,171;;17;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;20;14,96;103,2;1006,33;26,5;1,17;;1;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;14;14,96;103,3;1006,36;26,6;1,17;;2;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;12;14,96;103,2;1006,34;26,6;1,169;;3;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;10;14,96;103,15;1006,34;26,7;1,169;;4;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;8;14,96;103,25;1006,32;26,7;1,169;;5;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;6;14,96;103,17;1006,34;26,7;1,169;;6;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;4;14,96;103,02;1006,26;26,8;1,169;;7;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;2;14,97;103,2;1006,26;26,8;1,169;;8;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;0;14,96;103,07;1006,31;26,8;1,169;;9;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;-2;14,97;103,06;1006,32;26,9;1,169;;10;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;-4;14,97;103,13;1006,29;26,9;1,168;;11;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;-6;14,97;103,19;1006,28;26,9;1,168;;12;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;-8;14,96;103,13;1006,3;26,9;1,168;;13;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;-10;14,96;103,06;1006,33;26,9;1,168;;14;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;-12;14,96;103,07;1006,33;27;1,168;;15;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;-14;14,96;103,02;1006,3;27;1,168;;16;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;-20;14,96;102,96;1006,32;27;1,168;;17;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-20;20,05;184,88;1006,38;27,9;1,165;;1;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-14;20,05;181,2;1006,39;28;1,164;;2;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-12;19,94;181,4;1006,4;28,1;1,164;;3;Double Data Point at -12, for unsteady;;;;;opgelost;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-10;19,98;181,1;1006,36;28,3;1,163;;4;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-8;19,97;183,6;1006,37;28,3;1,163;;5;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-6;19,93;182,1;1006,4;28,4;1,163;;6;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-4;19,95;183,4;1006,38;28,5;1,162;;7;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-2;20,01;181;1006,4;28,5;1,162;;8;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;0;19,99;183,1;1006,38;28,6;1,162;;9;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;2;19,91;182,5;1006,44;28,6;1,162;;10;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;4;20;183,4;1006,42;28,5;1,162;;11;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;6;19,99;181;1006,42;28,7;1,162;;12;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;8;20,04;181;1006,45;28,8;1,161;;13;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;10;19,97;183;1006,42;28,8;1,161;;14;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;12;19,91;182,37;1006,44;28,8;1,161;;15;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;14;19,95;181,6;1006,42;28,9;1,161;;16;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;20;19,88;180,91;1006,38;28,9;1,161;;17;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;20;19,95;181,04;1006,37;29;1,16;;18;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;20;19,96;180;1006,38;29;1,16;;19;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;0;19,92;184,4;1006,38;29,1;1,16;;20;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;0;19,89;181,1;1006,39;29,2;1,16;;21;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;0;19,99;181,3;1006,39;29,2;1,159;;22;;;;;;;;;
