channel,m1,c1,m2,c2,sideslip,vw,middle_alpha
C_roll,-0.0010288533103106625,0.03230701781377572,0.00038321379374413713,0.028635643343233243,6.0,10.0,2.6
C_pitch,-0.006504985892595704,0.32287942847749423,-0.005277582987964267,0.31968818092545254,6.0,10.0,2.6
C_yaw,-0.0005760168721591943,-0.1439449739404124,0.0001744705674383829,-0.14589624128336612,6.0,10.0,2.6
C_L,0.0005482938849028342,0.20860271013374862,0.0009808358731695733,0.2074781009642551,6.0,15.0,2.6
C_D,-0.000464379435969082,0.6589415290466009,0.0008020302781489247,0.6556488637898941,6.0,15.0,2.6
C_S,0.000190045490605947,-0.04694671056204436,-0.0003486244806308685,-0.04554616863682864,6.0,15.0,2.6
C_roll,-0.0010149431556739077,0.03595112068669566,0.00038679948578078464,0.03230658981891346,6.0,15.0,2.6
C_pitch,-0.005476618268693591,0.33076786930540875,-0.00526004720285944,0.33020478453423996,6.0,15.0,2.6
C_yaw,-1.1702950831922372e-05,-0.1302750389774902,-0.00014460839510221983,-0.12992948482238742,6.0,15.0,2.6
C_L,0.001212285923370121,0.20890487661304238,0.00041087376180763924,0.2109885482331048,6.0,20.0,2.6
C_D,0.0004569455896969962,0.6576746104797424,6.965478068697776e-05,0.6586815665831685,6.0,20.0,2.6
C_S,-0.0005177614204343776,-0.049565813542563016,-0.0002308332948383453,-0.0503118266691127,6.0,20.0,2.6
C_roll,-0.00027300719897826504,0.04098574630339529,1.5995240177821972e-05,0.04023433996158946,6.0,20.0,2.6
C_pitch,-0.005931020981390233,0.3359642965884309,-0.004716227044415785,0.3328058323522973,6.0,20.0,2.6
C_yaw,-0.0006319841963562068,-0.13248712446459165,0.0001270357624093211,-0.134460576357382,6.0,20.0,2.6
C_L,0.000579382543571794,0.20278701097532845,0.0010189551214497305,0.2016441222728458,6.0,25.0,2.6
C_D,-0.0006252359347505269,0.646525492691034,0.0010655049418297686,0.6421295664119252,6.0,25.0,2.6
C_S,-0.0004522249475414191,-0.05112219829681661,5.9094009948366424e-05,-0.05245162758629005,6.0,25.0,2.6
C_roll,-0.0003258384965390958,0.045484951119777246,-9.64422135418247e-05,0.044888520783984344,6.0,25.0,2.6
C_pitch,-0.006082097422902283,0.3427151253978939,-0.004728653669116673,0.3391961716380513,6.0,25.0,2.6
C_yaw,-0.0005967690694139506,-0.12878037030331174,0.00023133788915551262,-0.13093344839559234,6.0,25.0,2.6
C_L,0.004014596183658655,0.2221224232170992,0.0027155884862308435,0.22549984323041153,8.0,5.0,2.6
C_D,-2.9885095883453706e-05,0.7118244029945172,0.0023546354069095567,0.7056246496872554,8.0,5.0,2.6
C_S,-0.00047228652945538403,-0.11340131375954429,0.00021785561797736053,-0.11519568334286943,8.0,5.0,2.6
C_roll,-0.002099146548728504,0.041416358814218804,0.0005372690913445423,0.034561678150028884,8.0,5.0,2.6
C_pitch,-0.008811638621526322,0.3320990897677276,-0.00631430952636904,0.3256060341203187,8.0,5.0,2.6
C_yaw,-0.0012941967820488723,-0.20797404948794143,0.00019049423403269742,-0.2118342461297535,8.0,5.0,2.6
C_L,0.0013031388327468464,0.209129497075569,0.0017914602725835262,0.20785986133199363,8.0,10.0,2.6
C_D,-0.00014000990424397667,0.6944575709480576,0.0014398537182601994,0.6903499255295468,8.0,10.0,2.6
C_S,-0.00018056829229953352,-0.06178386244700061,-0.0003850685480780969,-0.06125216178197635,8.0,10.0,2.6
C_roll,-0.001326751925685252,0.06267750117980656,0.000440188259040666,0.05808345669951916,8.0,10.0,2.6
C_pitch,-0.006532725938711288,0.35589657533314817,-0.00623916612696248,0.35513331982260127,8.0,10.0,2.6
C_yaw,-0.0005692919576640841,-0.15919537305148737,-0.00033219815228042137,-0.1598118169454849,8.0,10.0,2.6
C_L,0.0008123104434469927,0.21223303298307764,0.0008162515922028406,0.21222278599631242,8.0,15.0,2.6
C_D,-0.0001656640400898052,0.6929376283268768,0.0010197056578150883,0.689855667112324,8.0,15.0,2.6
C_S,-3.294034882664077e-05,-0.05182431162795173,-0.00031954724675022035,-0.051079133693350424,8.0,15.0,2.6
C_roll,-0.001046733800590478,0.06862837356065775,0.00037403203066320114,0.06493438239939818,8.0,15.0,2.6
C_pitch,-0.006251267125714647,0.35715751815156216,-0.005261729071331681,0.35458471921016643,8.0,15.0,2.6
C_yaw,-0.0004036138279832499,-0.15048724228237087,-2.2894233705514887e-06,-0.15153068573436387,8.0,15.0,2.6
C_L,0.0008549024837421247,0.20995436053315777,0.0006250583838881608,0.21055195519277808,8.0,20.0,2.6
C_D,-0.0002351108648146873,0.685591271010762,0.000542514745655553,0.6835694444235394,8.0,20.0,2.6
C_S,-0.0005200175110814098,-0.05570322828456353,-3.720523561882713e-06,-0.0570456004521143,8.0,20.0,2.6
C_roll,-0.0003639822130823402,0.07604979253046598,-2.6741365421654823e-05,0.0751729663265482,8.0,20.0,2.6
C_pitch,-0.006062195207335107,0.368699775681934,-0.005407571011760707,0.36699775277344054,8.0,20.0,2.6
C_yaw,-0.0004881202145765185,-0.14745558673232967,0.00015259882515578449,-0.14912145623563364,8.0,20.0,2.6
C_L,0.0010310195585828737,0.21048403894373102,0.0003276238896786395,0.21231286768288204,8.0,25.0,2.6
C_D,0.000543683110267109,0.6832650567600307,0.00024174561237804866,0.6840500942545422,8.0,25.0,2.6
C_S,-0.00017499946963175607,-0.05502615671531204,-0.0001801740307409804,-0.05501270285642805,8.0,25.0,2.6
C_roll,-0.00041031404291909525,0.07807724889949254,9.723731864452216e-05,0.07675761535942714,8.0,25.0,2.6
C_pitch,-0.005719300683462471,0.37327449561619597,-0.005607134241324813,0.37298286286663807,8.0,25.0,2.6
C_yaw,-0.0004538206194955036,-0.1418720297814706,2.1307105830796797e-06,-0.1430575032396749,8.0,25.0,2.6
C_L,0.003419765512797803,0.2248999479526344,0.0015934855663492773,0.22964827581340058,10.0,5.0,2.6
C_D,0.00015486924301492833,0.7435661949703992,0.0014897968200834248,0.7400953832700212,10.0,5.0,2.6
C_S,-0.000505622177282557,-0.15093563040792995,0.00022607787597365763,-0.15283805054639613,10.0,5.0,2.6
C_roll,-0.0025819545509993486,0.0818505321463837,0.0007204423647320528,0.07326430016548206,10.0,5.0,2.6
C_pitch,-0.009018572778744235,0.3545318125430043,-0.005242223062729563,0.3447133032813662,10.0,5.0,2.6
C_yaw,-0.0017192213138363904,-0.2298474937400093,0.0004599957935173374,-0.23551345821912897,10.0,5.0,2.6
C_L,0.0013125546924770124,0.21167510838934595,0.0019008112739811519,0.21014564127743518,10.0,10.0,2.6
C_D,-0.0001373854133163874,0.7250895148766,0.001639990450262292,0.7204683376312954,10.0,10.0,2.6
C_S,-5.097766163012655e-05,-0.08216746085257097,-0.0007129644628042732,-0.08044629516951819,10.0,10.0,2.6
C_roll,-0.0017860058959739966,0.10394314610136979,0.0006082206967712793,0.09771815696023207,10.0,10.0,2.6
C_pitch,-0.006934040618963727,0.38185177337727677,-0.006344494278459445,0.38031895289196566,10.0,10.0,2.6
C_yaw,-0.0010924739514613223,-0.17374460870208697,-0.00023201360899307536,-0.1759818055925044,10.0,10.0,2.6
C_L,0.00043959993022180187,0.20983994134714962,0.0014873190751630214,0.20711587157030245,10.0,15.0,2.6
C_D,-0.0007629150735793583,0.7163695086109196,0.0015577110032245285,0.7103358808112296,10.0,15.0,2.6
C_S,-0.00019313019029429648,-0.07286179875305643,-0.0006542007035098426,-0.071663015418696,10.0,15.0,2.6
C_roll,-0.001404627365536387,0.1129999190511772,0.0002648073825164499,0.10865938870623984,10.0,15.0,2.6
C_pitch,-0.006057638052568055,0.39134090602999544,-0.005895028273691049,0.3909181206049152,10.0,15.0,2.6
C_yaw,-0.0007850553552703075,-0.16057752488253418,-0.0003554757373404396,-0.16169443188915184,10.0,15.0,2.6
C_L,0.000775885410613108,0.20933326446913753,0.0008893364587398663,0.20903829174400795,10.0,20.0,2.6
C_D,-0.00012009717693460388,0.7116960035366573,0.001086607414107932,0.7085585715999467,10.0,20.0,2.6
C_S,-0.00036456722265456606,-0.07431792184779833,-0.0002706744559930448,-0.07456204304111828,10.0,20.0,2.6
C_roll,-0.0007699767792163648,0.11962691216090936,-0.00030087985740394926,0.11840726016419707,10.0,20.0,2.6
C_pitch,-0.006780373001413398,0.3945200991559196,-0.005191658689828087,0.39038944194579783,10.0,20.0,2.6
C_yaw,-0.0007050287721544684,-0.1561526855689742,-0.00023678661453822581,-0.15737011517877642,10.0,20.0,2.6
C_L,0.00028741202145054074,0.2081317936983668,0.0008848463300462874,0.20657846449601783,10.0,25.0,2.6
C_D,-0.0011856264249722225,0.7101392189537159,0.0010338434087025455,0.7043685973861614,10.0,25.0,2.6
C_S,0.00013717965334181256,-0.06825576237732792,-0.0006134516268813738,-0.06630412104874762,10.0,25.0,2.6
C_roll,-0.0011726502964359029,0.11852133949575885,0.00010375985390470749,0.11520267310487327,10.0,25.0,2.6
C_pitch,-0.007289551613901165,0.3994294304767269,-0.005216866362736391,0.3940404488236985,10.0,25.0,2.6
C_yaw,-0.0004239161910170084,-0.15229535439650918,-0.00022259370356776136,-0.15281879286387723,10.0,25.0,2.6
C_L,0.003732006645015179,0.23509854742765063,0.002339973693574159,0.23871783310139727,12.0,5.0,2.6
C_D,0.0006581910518472298,0.7824393179911807,0.002036388138454081,0.7788560055660029,12.0,5.0,2.6
C_S,-0.001046194712095463,-0.20092127032528,-7.347565239455396e-05,-0.20345033988050237,12.0,5.0,2.6
C_roll,-0.0027092332714588035,0.1346476678956524,0.0008216029351391027,0.12546749375849783,12.0,5.0,2.6
C_pitch,-0.00990021856107165,0.3748380569829442,-0.00612780104434721,0.36502977143946064,12.0,5.0,2.6
C_yaw,-0.002687466094833722,-0.2574097663629063,0.00029319098423240063,-0.26515947476847823,12.0,5.0,2.6
C_L,0.0015739342472329532,0.21497633654256812,0.0014041931551719879,0.21541766338192664,12.0,10.0,2.6
C_D,-0.00023619737598681845,0.7523366256111595,0.0016963195253959743,0.7473120816675642,12.0,10.0,2.6
C_S,-0.000545726949496829,-0.12106958536682035,-0.00021660320735392635,-0.12192530709639189,12.0,10.0,2.6
C_roll,-0.0017820207518948546,0.15399016903888202,5.195729776039749e-05,0.14922182610977838,12.0,10.0,2.6
C_pitch,-0.006952953010680764,0.4157518731181511,-0.0066434883337553536,0.41494726495814505,12.0,10.0,2.6
C_yaw,-0.0015406807769369213,-0.1887632820974922,-0.00015331472246691208,-0.19237043383911423,12.0,10.0,2.6
C_L,0.0011369597712993717,0.22093815851184323,0.0007615112567057299,0.2219143246497867,12.0,15.0,2.6
C_D,0.0002383919507872472,0.7563639646087876,0.0009332782026497964,0.7545572603539451,12.0,15.0,2.6
C_S,-2.8318390516179695e-05,-0.10896554992171353,-0.0003461088974074633,-0.10813929460379619,12.0,15.0,2.6
C_roll,-0.001445813400230369,0.16820707754576725,-0.0007662053326440605,0.16644009657004286,12.0,15.0,2.6
C_pitch,-0.007290050379012154,0.41014784970379486,-0.0055014625360169725,0.4054975213120074,12.0,15.0,2.6
C_yaw,-0.0012133599292556447,-0.17460608228352212,-0.0003836434536030575,-0.17676334512021885,12.0,15.0,2.6
C_L,0.0007716959411193324,0.20761100552718523,0.0015514165911961898,0.20558373183698542,12.0,20.0,2.6
C_D,0.0004052857966200467,0.7379032461605257,0.003294210608401075,0.730392041649895,12.0,20.0,2.6
C_S,-0.0004633562481320344,-0.10551635651708091,-0.004107080779476745,-0.09604267273558466,12.0,20.0,2.6
C_roll,-0.0008761973986774787,0.16611718800539163,0.002700248443828176,0.15681842881487693,12.0,20.0,2.6
C_pitch,-0.006492019337365761,0.42683709781627177,-0.0045552276491285975,0.42180143942685516,12.0,20.0,2.6
C_yaw,-0.0012703750809583685,-0.16556684305963956,-0.001508793398345253,-0.16494695543443366,12.0,20.0,2.6
C_L,0.0006691812790887287,0.2091690881251105,0.0009235860940148027,0.20850763560630273,12.0,25.0,2.6
C_D,-0.0001891778623396411,0.7420164837370787,0.0012975331548704173,0.7381510350923326,12.0,25.0,2.6
C_S,-0.0001970305142726119,-0.10025421855056611,-0.0003980930397679387,-0.09973145598427827,12.0,25.0,2.6
C_roll,-0.0010530237738639058,0.16967756023880395,-0.00039349463669242045,0.1679627844821581,12.0,25.0,2.6
C_pitch,-0.006829942118432036,0.4300513523013356,-0.005355966041999821,0.42621901450261185,12.0,25.0,2.6
C_yaw,-0.0010011651814938204,-0.16242328531804737,-0.00041546003287136474,-0.16394611870446574,12.0,25.0,2.6
C_L,0.004029833517224455,0.23372644434611012,0.0016396971623984073,0.23994079886865785,14.0,5.0,2.6
C_D,0.0009557480982000091,0.8171488110183251,0.0018568558609537542,0.8148059308351654,14.0,5.0,2.6
C_S,-0.0008867404402464268,-0.24970499460775786,2.5439544494239716e-05,-0.2520766625680836,14.0,5.0,2.6
C_roll,-0.00286773667898108,0.17731749923407292,0.0003854268477602395,0.16885927406454548,14.0,5.0,2.6
C_pitch,-0.010500673489380762,0.40970580509644294,-0.00537767944839325,0.39638602058987543,14.0,5.0,2.6
C_yaw,-0.002637399258657637,-0.27966998806314414,0.00012654876035976778,-0.2868562529125894,14.0,5.0,2.6
C_L,0.001979431242608831,0.22445997391124684,0.0011162099836060453,0.22670434918465407,14.0,10.0,2.6
C_D,0.0007925347306757325,0.7943689910418966,0.001128949977061644,0.7934943114012932,14.0,10.0,2.6
C_S,-0.00040714653576492753,-0.1595413500101728,-0.0001618703767199062,-0.16017906802368986,14.0,10.0,2.6
C_roll,-0.001548662905163757,0.20807266183574588,-0.0006930619214178215,0.20584809927800643,14.0,10.0,2.6
C_pitch,-0.00782112992681889,0.4371457872447964,-0.006082533238727197,0.432625435855758,14.0,10.0,2.6
C_yaw,-0.0017597108644677134,-0.20317422548806535,-0.00045604162362707524,-0.20656376551425099,14.0,10.0,2.6
C_L,0.0005918341930660577,0.21865397504018916,0.0010317700202774065,0.21751014188943965,14.0,15.0,2.6
C_D,-0.00040240566325600843,0.7827583622015296,0.0014625977447332023,0.7779093533407576,14.0,15.0,2.6
C_S,6.453056918872161e-05,-0.14414544202958118,-4.8454591347449016e-05,-0.14385168061218712,14.0,15.0,2.6
C_roll,-0.0018698433055782887,0.21062974618976796,-0.000976053417533977,0.20830589248085274,14.0,15.0,2.6
C_pitch,-0.006629743065502166,0.44897306244499924,-0.0061255343915746045,0.4476621198927876,14.0,15.0,2.6
C_yaw,-0.0012894912458046401,-0.18879069528335893,-0.0004811080066389892,-0.19089249170518963,14.0,15.0,2.6
C_L,0.0008319922486816644,0.21042110073795697,0.0010425280906854934,0.209873707548747,14.0,20.0,2.6
C_D,0.0005983338960675442,0.7728146691612997,0.001123947538804252,0.7714480736901842,14.0,20.0,2.6
C_S,-0.0006177410194789179,-0.1422746403223207,-0.00011357871018118016,-0.14358546232649483,14.0,20.0,2.6
C_roll,-0.0011329910188082023,0.21417713021316415,-0.0011794000481246858,0.214297793689387,14.0,20.0,2.6
C_pitch,-0.0061813572531669,0.45860421437298104,-0.005708557473368446,0.4573749349455051,14.0,20.0,2.6
C_yaw,-0.0015217873427260968,-0.17938036607039007,-0.000691764978165542,-0.1815384242182475,14.0,20.0,2.6
C_L,0.0006859164135796917,0.2123072991688586,0.0009191422362649751,0.21170091202987687,14.0,25.0,2.6
C_D,-0.00022249378936618183,0.7725893735199164,0.0010608096788830943,0.7692527845024684,14.0,25.0,2.6
C_S,-0.00010621862878555323,-0.13388847459760217,-0.00040907915042394665,-0.13310103724134234,14.0,25.0,2.6
C_roll,-0.0012889929145169132,0.2163965030375118,-0.0009986797931445077,0.21564168892194352,14.0,25.0,2.6
C_pitch,-0.007058367524696066,0.4579729686906018,-0.004945004534753403,0.4524782249167509,14.0,25.0,2.6
C_yaw,-0.001237087844260262,-0.1738352627040618,-0.0006688953523892817,-0.17531256318292635,14.0,25.0,2.6
C_L,0.0027930417700996746,0.23307484557977726,0.002360258539279678,0.23420008197990924,20.0,5.0,2.6
C_D,0.00046724720724766603,0.9348791326172542,0.002481165363679079,0.9296429454105326,20.0,5.0,2.6
C_S,-0.00015290494492837595,-0.38210103733820333,-0.0007041946435218427,-0.3806676841218603,20.0,5.0,2.6
C_roll,-0.0029438656714855763,0.309771643386891,-0.0018594355870157802,0.30695212516726955,20.0,5.0,2.6
C_pitch,-0.009133793736021769,0.5001557830231997,-0.007495669334623246,0.4958966595795636,20.0,5.0,2.6
C_yaw,-0.0028021363291088385,-0.35676857529869394,-0.0009518202238031924,-0.3615793971724886,20.0,5.0,2.6
C_L,0.0013949091237792117,0.22572244514422796,0.0017727470074929217,0.22474006664657228,20.0,10.0,2.6
C_D,0.0008229302976019188,0.9007554321798246,0.001268096490325662,0.8995980000787428,20.0,10.0,2.6
C_S,-0.00045223482558600617,-0.2672448431891478,0.0005073571172219595,-0.26973978224044853,20.0,10.0,2.6
C_roll,-0.0023048145664987234,0.3273636660946084,-0.0016746024337379226,0.3257251145494303,20.0,10.0,2.6
C_pitch,-0.007723477250429017,0.5265933842601032,-0.007629095480876493,0.5263479916592666,20.0,10.0,2.6
C_yaw,-0.002529880511132015,-0.26466818555097904,-0.00041864545757973006,-0.270157396690215,20.0,10.0,2.6
C_L,0.0012112795629198876,0.2210575015005547,0.0008672626099017082,0.22195194557840198,20.0,15.0,2.6
C_D,0.0006159663257468649,0.8928562459789318,0.0005573032851944628,0.893008769884368,20.0,15.0,2.6
C_S,0.000199747432611686,-0.2390804893501556,0.0001144225424632944,-0.23885864463576978,20.0,15.0,2.6
C_roll,-0.00266901184784548,0.32806943591404425,-0.0016672130633243682,0.32546475907428934,20.0,15.0,2.6
C_pitch,-0.007707053805750958,0.5338121105186181,-0.006571694339115724,0.5308601759053665,20.0,15.0,2.6
C_yaw,-0.0022839617681682926,-0.24483159179917915,-0.0001595061444443519,-0.2503551764208614,20.0,15.0,2.6
C_L,0.0010127079903532483,0.20685135617666126,0.0009460368907715616,0.20702470103557363,20.0,20.0,2.6
C_D,-9.298740810223278e-05,0.8728631875890183,0.0012394947872938775,0.8693987338809883,20.0,20.0,2.6
C_S,-0.00032191108698699766,-0.23532524783236453,0.0004665673820247138,-0.23737529185179496,20.0,20.0,2.6
C_roll,-0.002517276184596735,0.3264114860759516,-0.0017314101705683906,0.32436823443947793,20.0,20.0,2.6
C_pitch,-0.007210575636660665,0.5491250540670781,-0.006734460705204531,0.5478871552452922,20.0,20.0,2.6
C_yaw,-0.0022182511241043627,-0.23390443851506826,-0.0002687896308849968,-0.2389730383974386,20.0,20.0,2.6
C_L,0.0010283898207619777,0.20451604284047575,0.001162581286389688,0.2041671450298437,20.0,25.0,2.6
C_D,0.000663688082070234,0.8618511749606131,0.002008388359194763,0.8583549542400893,20.0,25.0,2.6
C_S,-0.00025607564568538583,-0.2287179678660753,4.565268938434095e-05,-0.22950246153725656,20.0,25.0,2.6
C_roll,-0.0023948822111105653,0.3291378443790093,-0.0014388821057327579,0.32665224410502697,20.0,25.0,2.6
C_pitch,-0.0072668790509463595,0.5429466481969055,-0.005961955895965127,0.5395538479939543,20.0,25.0,2.6
C_yaw,-0.002314092756455253,-0.22636145732217444,-0.0006498870361945569,-0.23068839219485227,20.0,25.0,2.6
